"datadate","gvkey","iid","prccd"
"1995-03-09 00:00:00","001690","01","39.75000000"
"1995-03-08 00:00:00","001690","01","39.56300000"
"1995-03-07 00:00:00","001690","01","38.31300000"
"1995-03-06 00:00:00","001690","01","39.75000000"
"1995-03-03 00:00:00","001690","01","40.25000000"
"1995-03-02 00:00:00","001690","01","40.00000000"
"1995-03-01 00:00:00","001690","01","40.00000000"
"1995-02-28 00:00:00","001690","01","39.50000000"
"1995-02-27 00:00:00","001690","01","38.25000000"
"1995-02-24 00:00:00","001690","01","39.00000000"
"1995-02-23 00:00:00","001690","01","40.18800000"
"1995-02-22 00:00:00","001690","01","40.81300000"
"1995-02-21 00:00:00","001690","01","41.00000000"
"1995-02-17 00:00:00","001690","01","42.50000000"
"1995-02-16 00:00:00","001690","01","43.18800000"
"1995-02-15 00:00:00","001690","01","42.56300000"
"1995-02-14 00:00:00","001690","01","42.93800000"
"1995-02-13 00:00:00","001690","01","43.75000000"
"1995-02-10 00:00:00","001690","01","43.75000000"
"1995-02-09 00:00:00","001690","01","43.62500000"
"1995-02-08 00:00:00","001690","01","42.31300000"
"1995-02-07 00:00:00","001690","01","40.81300000"
"1995-02-06 00:00:00","001690","01","40.50000000"
"1995-02-03 00:00:00","001690","01","40.50000000"
"1995-02-02 00:00:00","001690","01","41.62500000"
"1995-02-01 00:00:00","001690","01","40.12500000"
"1995-01-31 00:00:00","001690","01","40.37500000"
"1995-01-30 00:00:00","001690","01","40.12500000"
"1995-01-27 00:00:00","001690","01","39.87500000"
"1995-01-26 00:00:00","001690","01","39.50000000"
"1995-01-25 00:00:00","001690","01","40.98400000"
"1995-01-24 00:00:00","001690","01","41.62500000"
"1995-01-23 00:00:00","001690","01","42.25000000"
"1995-01-20 00:00:00","001690","01","42.62500000"
"1995-01-19 00:00:00","001690","01","45.87500000"
"1995-01-18 00:00:00","001690","01","45.62500000"
"1995-01-17 00:00:00","001690","01","45.00000000"
"1995-01-16 00:00:00","001690","01","44.50000000"
"1995-01-13 00:00:00","001690","01","44.87500000"
"1995-01-12 00:00:00","001690","01","45.37500000"
"1995-01-11 00:00:00","001690","01","46.75000000"
"1995-01-10 00:00:00","001690","01","43.68800000"
"1995-01-09 00:00:00","001690","01","41.20300000"
"1995-01-06 00:00:00","001690","01","42.00000000"
"1995-01-05 00:00:00","001690","01","38.87500000"
"1995-01-04 00:00:00","001690","01","39.37500000"
"1995-01-03 00:00:00","001690","01","38.37500000"
"1994-12-30 00:00:00","001690","01","39.00000000"
"1994-12-29 00:00:00","001690","01","39.50000000"
"1994-12-28 00:00:00","001690","01","39.12500000"
"1994-12-27 00:00:00","001690","01","39.12500000"
"1994-12-23 00:00:00","001690","01","38.87500000"
"1994-12-22 00:00:00","001690","01","38.62500000"
"1994-12-21 00:00:00","001690","01","38.37500000"
"1994-12-20 00:00:00","001690","01","38.50000000"
"1994-12-19 00:00:00","001690","01","39.12500000"
"1994-12-16 00:00:00","001690","01","37.25000000"
"1994-12-15 00:00:00","001690","01","37.12500000"
"1994-12-14 00:00:00","001690","01","37.87500000"
"1994-12-13 00:00:00","001690","01","36.37500000"
"1994-12-12 00:00:00","001690","01","36.50000000"
"1994-12-09 00:00:00","001690","01","36.25000000"
"1994-12-08 00:00:00","001690","01","35.87500000"
"1994-12-07 00:00:00","001690","01","36.62500000"
"1994-12-06 00:00:00","001690","01","37.56300000"
"1994-12-05 00:00:00","001690","01","37.18800000"
"1994-12-02 00:00:00","001690","01","36.56300000"
"1994-12-01 00:00:00","001690","01","36.18800000"
"1994-11-30 00:00:00","001690","01","37.25000000"
"1994-11-29 00:00:00","001690","01","38.25000000"
"1994-11-28 00:00:00","001690","01","37.81300000"
"1994-11-25 00:00:00","001690","01","37.75000000"
"1994-11-23 00:00:00","001690","01","36.87500000"
"1994-11-22 00:00:00","001690","01","37.37500000"
"1994-11-21 00:00:00","001690","01","38.12500000"
"1994-11-18 00:00:00","001690","01","40.00000000"
"1994-11-17 00:00:00","001690","01","40.00000000"
"1994-11-16 00:00:00","001690","01","40.93800000"
"1994-11-15 00:00:00","001690","01","41.37500000"
"1994-11-14 00:00:00","001690","01","42.50000000"
"1994-11-11 00:00:00","001690","01","41.12500000"
"1994-11-10 00:00:00","001690","01","41.31300000"
"1994-11-09 00:00:00","001690","01","41.62500000"
"1994-11-08 00:00:00","001690","01","42.25000000"
"1994-11-07 00:00:00","001690","01","40.75000000"
"1994-11-04 00:00:00","001690","01","40.37500000"
"1994-11-03 00:00:00","001690","01","41.50000000"
"1994-11-02 00:00:00","001690","01","41.37500000"
"1994-11-01 00:00:00","001690","01","43.12500000"
"1994-10-31 00:00:00","001690","01","43.18800000"
"1994-10-28 00:00:00","001690","01","42.12500000"
"1994-10-27 00:00:00","001690","01","42.75000000"
"1994-10-26 00:00:00","001690","01","43.25000000"
"1994-10-25 00:00:00","001690","01","42.62500000"
"1994-10-24 00:00:00","001690","01","42.25000000"
"1994-10-21 00:00:00","001690","01","42.62500000"
"1994-10-20 00:00:00","001690","01","41.00000000"
"1994-10-19 00:00:00","001690","01","41.25000000"
"1994-10-18 00:00:00","001690","01","41.25000000"
"1994-10-17 00:00:00","001690","01","39.75000000"
"1994-10-14 00:00:00","001690","01","41.12500000"
"1994-10-13 00:00:00","001690","01","41.12500000"
"1994-10-12 00:00:00","001690","01","42.12500000"
"1994-10-11 00:00:00","001690","01","39.62500000"
"1994-10-10 00:00:00","001690","01","38.87500000"
"1994-10-07 00:00:00","001690","01","37.00000000"
"1994-10-06 00:00:00","001690","01","36.25000000"
"1994-10-05 00:00:00","001690","01","37.87500000"
"1994-10-04 00:00:00","001690","01","33.75000000"
"1994-10-03 00:00:00","001690","01","33.12500000"
"1994-09-30 00:00:00","001690","01","33.68800000"
"1994-09-29 00:00:00","001690","01","34.12500000"
"1994-09-28 00:00:00","001690","01","33.87500000"
"1994-09-27 00:00:00","001690","01","33.87500000"
"1994-09-26 00:00:00","001690","01","33.93800000"
"1994-09-23 00:00:00","001690","01","33.93800000"
"1994-09-22 00:00:00","001690","01","33.87500000"
"1994-09-21 00:00:00","001690","01","34.12500000"
"1994-09-20 00:00:00","001690","01","34.56300000"
"1994-09-19 00:00:00","001690","01","35.50000000"
"1994-09-16 00:00:00","001690","01","36.37500000"
"1994-09-15 00:00:00","001690","01","36.00000000"
"1994-09-14 00:00:00","001690","01","35.12500000"
"1994-09-13 00:00:00","001690","01","35.81300000"
"1994-09-12 00:00:00","001690","01","35.75000000"
"1994-09-09 00:00:00","001690","01","35.75000000"
"1994-09-08 00:00:00","001690","01","36.12500000"
"1994-09-07 00:00:00","001690","01","36.12500000"
"1994-09-06 00:00:00","001690","01","35.56300000"
"1994-09-02 00:00:00","001690","01","35.37500000"
"1994-09-01 00:00:00","001690","01","35.00000000"
"1994-08-31 00:00:00","001690","01","36.18800000"
"1994-08-30 00:00:00","001690","01","36.25000000"
"1994-08-29 00:00:00","001690","01","35.37500000"
"1994-08-26 00:00:00","001690","01","35.75000000"
"1994-08-25 00:00:00","001690","01","35.06300000"
"1994-08-24 00:00:00","001690","01","34.87500000"
"1994-08-23 00:00:00","001690","01","35.00000000"
"1994-08-22 00:00:00","001690","01","34.87500000"
"1994-08-19 00:00:00","001690","01","34.87500000"
"1994-08-18 00:00:00","001690","01","34.62500000"
"1994-08-17 00:00:00","001690","01","35.00000000"
"1994-08-16 00:00:00","001690","01","34.75000000"
"1994-08-15 00:00:00","001690","01","34.62500000"
"1994-08-12 00:00:00","001690","01","34.75000000"
"1994-08-11 00:00:00","001690","01","34.31300000"
"1994-08-10 00:00:00","001690","01","34.62500000"
"1994-08-09 00:00:00","001690","01","33.62500000"
"1994-08-08 00:00:00","001690","01","33.75000000"
"1994-08-05 00:00:00","001690","01","33.25000000"
"1994-08-04 00:00:00","001690","01","33.25000000"
"1994-08-03 00:00:00","001690","01","33.12500000"
"1994-08-02 00:00:00","001690","01","32.56300000"
"1994-08-01 00:00:00","001690","01","33.37500000"
"1994-07-29 00:00:00","001690","01","33.68800000"
"1994-07-28 00:00:00","001690","01","31.87500000"
"1994-07-27 00:00:00","001690","01","31.06300000"
"1994-07-26 00:00:00","001690","01","31.37500000"
"1994-07-25 00:00:00","001690","01","31.68800000"
"1994-07-22 00:00:00","001690","01","31.00000000"
"1994-07-21 00:00:00","001690","01","28.00000000"
"1994-07-20 00:00:00","001690","01","26.62500000"
"1994-07-19 00:00:00","001690","01","27.68800000"
"1994-07-18 00:00:00","001690","01","28.37500000"
"1994-07-15 00:00:00","001690","01","28.25000000"
"1994-07-14 00:00:00","001690","01","28.62500000"
"1994-07-13 00:00:00","001690","01","29.68800000"
"1994-07-12 00:00:00","001690","01","28.37500000"
"1994-07-11 00:00:00","001690","01","27.00000000"
"1994-07-08 00:00:00","001690","01","27.06300000"
"1994-07-07 00:00:00","001690","01","26.81300000"
"1994-07-06 00:00:00","001690","01","26.12500000"
"1994-07-05 00:00:00","001690","01","26.50000000"
"1994-07-01 00:00:00","001690","01","25.75000000"
"1994-06-30 00:00:00","001690","01","26.50000000"
"1994-06-29 00:00:00","001690","01","26.12500000"
"1994-06-28 00:00:00","001690","01","26.75000000"
"1994-06-27 00:00:00","001690","01","26.25000000"
"1994-06-24 00:00:00","001690","01","25.60900000"
"1994-06-23 00:00:00","001690","01","25.12500000"
"1994-06-22 00:00:00","001690","01","26.25000000"
"1994-06-21 00:00:00","001690","01","26.00000000"
"1994-06-20 00:00:00","001690","01","27.12500000"
"1994-06-17 00:00:00","001690","01","26.50000000"
"1994-06-16 00:00:00","001690","01","26.37500000"
"1994-06-15 00:00:00","001690","01","27.81300000"
"1994-06-14 00:00:00","001690","01","27.06300000"
"1994-06-13 00:00:00","001690","01","27.00000000"
"1994-06-10 00:00:00","001690","01","26.50000000"
"1994-06-09 00:00:00","001690","01","27.00000000"
"1994-06-08 00:00:00","001690","01","26.12500000"
"1994-06-07 00:00:00","001690","01","27.50000000"
"1994-06-06 00:00:00","001690","01","27.37500000"
"1994-06-03 00:00:00","001690","01","27.62500000"
"1994-06-02 00:00:00","001690","01","27.37500000"
"1994-06-01 00:00:00","001690","01","28.25000000"
"1994-05-31 00:00:00","001690","01","29.25000000"
"1994-05-27 00:00:00","001690","01","29.93800000"
"1994-05-26 00:00:00","001690","01","30.50000000"
"1994-05-25 00:00:00","001690","01","31.25000000"
"1994-05-24 00:00:00","001690","01","30.75000000"
"1994-05-23 00:00:00","001690","01","30.50000000"
"1994-05-20 00:00:00","001690","01","31.06300000"
"1994-05-19 00:00:00","001690","01","32.12500000"
"1994-05-18 00:00:00","001690","01","30.62500000"
"1994-05-17 00:00:00","001690","01","29.37500000"
"1994-05-16 00:00:00","001690","01","29.50000000"
"1994-05-13 00:00:00","001690","01","30.00000000"
"1994-05-12 00:00:00","001690","01","29.68800000"
"1994-05-11 00:00:00","001690","01","30.25000000"
"1994-05-10 00:00:00","001690","01","31.00000000"
"1994-05-09 00:00:00","001690","01","31.25000000"
"1994-05-06 00:00:00","001690","01","32.31300000"
"1994-05-05 00:00:00","001690","01","32.87500000"
"1994-05-04 00:00:00","001690","01","33.00000000"
"1994-05-03 00:00:00","001690","01","30.25000000"
"1994-05-02 00:00:00","001690","01","31.00000000"
"1994-04-29 00:00:00","001690","01","30.00000000"
"1994-04-28 00:00:00","001690","01","30.25000000"
"1994-04-26 00:00:00","001690","01","31.25000000"
"1994-04-25 00:00:00","001690","01","31.00000000"
"1994-04-22 00:00:00","001690","01","29.75000000"
"1994-04-21 00:00:00","001690","01","29.62500000"
"1994-04-20 00:00:00","001690","01","28.25000000"
"1994-04-19 00:00:00","001690","01","29.00000000"
"1994-04-18 00:00:00","001690","01","29.62500000"
"1994-04-15 00:00:00","001690","01","30.25000000"
"1994-04-14 00:00:00","001690","01","31.50000000"
"1994-04-13 00:00:00","001690","01","31.75000000"
"1994-04-12 00:00:00","001690","01","32.00000000"
"1994-04-11 00:00:00","001690","01","33.50000000"
"1994-04-08 00:00:00","001690","01","33.50000000"
"1994-04-07 00:00:00","001690","01","33.18800000"
"1994-04-06 00:00:00","001690","01","33.50000000"
"1994-04-05 00:00:00","001690","01","33.50000000"
"1994-04-04 00:00:00","001690","01","33.25000000"
"1994-03-31 00:00:00","001690","01","33.25000000"
"1994-03-30 00:00:00","001690","01","32.50000000"
"1994-03-29 00:00:00","001690","01","32.75000000"
"1994-03-28 00:00:00","001690","01","33.25000000"
"1994-03-25 00:00:00","001690","01","32.75000000"
"1994-03-24 00:00:00","001690","01","34.50000000"
"1994-03-23 00:00:00","001690","01","35.12500000"
"1994-03-22 00:00:00","001690","01","35.00000000"
"1994-03-21 00:00:00","001690","01","35.50000000"
"1994-03-18 00:00:00","001690","01","36.37500000"
"1994-03-17 00:00:00","001690","01","36.50000000"
"1994-03-16 00:00:00","001690","01","36.75000000"
"1994-03-15 00:00:00","001690","01","37.62500000"
"1994-03-14 00:00:00","001690","01","38.12500000"
"1994-03-11 00:00:00","001690","01","37.25000000"
"1994-03-10 00:00:00","001690","01","37.25000000"
"1994-03-09 00:00:00","001690","01","37.50000000"
"1994-03-08 00:00:00","001690","01","37.00000000"
"1994-03-07 00:00:00","001690","01","37.87500000"
"1994-03-04 00:00:00","001690","01","36.75000000"
"1994-03-03 00:00:00","001690","01","35.75000000"
"1994-03-02 00:00:00","001690","01","35.62500000"
"1994-03-01 00:00:00","001690","01","36.25000000"
"1994-02-28 00:00:00","001690","01","36.50000000"
"1994-02-25 00:00:00","001690","01","36.00000000"
"1994-02-24 00:00:00","001690","01","36.62500000"
"1994-02-23 00:00:00","001690","01","37.25000000"
"1994-02-22 00:00:00","001690","01","37.25000000"
"1994-02-18 00:00:00","001690","01","36.25000000"
"1994-02-17 00:00:00","001690","01","37.00000000"
"1994-02-16 00:00:00","001690","01","36.75000000"
"1994-02-15 00:00:00","001690","01","37.12500000"
"1994-02-14 00:00:00","001690","01","37.00000000"
"1994-02-11 00:00:00","001690","01","37.00000000"
"1994-02-10 00:00:00","001690","01","36.50000000"
"1994-02-09 00:00:00","001690","01","36.25000000"
"1994-02-08 00:00:00","001690","01","35.75000000"
"1994-02-07 00:00:00","001690","01","36.50000000"
"1994-02-04 00:00:00","001690","01","33.50000000"
"1994-02-03 00:00:00","001690","01","33.50000000"
"1994-02-02 00:00:00","001690","01","33.00000000"
"1994-02-01 00:00:00","001690","01","33.25000000"
"1994-01-31 00:00:00","001690","01","32.75000000"
"1994-01-28 00:00:00","001690","01","34.00000000"
"1994-01-27 00:00:00","001690","01","34.12500000"
"1994-01-26 00:00:00","001690","01","33.50000000"
"1994-01-25 00:00:00","001690","01","33.87500000"
"1994-01-24 00:00:00","001690","01","35.00000000"
"1994-01-21 00:00:00","001690","01","33.37500000"
"1994-01-20 00:00:00","001690","01","29.87500000"
"1994-01-19 00:00:00","001690","01","29.25000000"
"1994-01-18 00:00:00","001690","01","29.37500000"
"1994-01-17 00:00:00","001690","01","30.37500000"
"1994-01-14 00:00:00","001690","01","31.00000000"
"1994-01-13 00:00:00","001690","01","30.62500000"
"1994-01-12 00:00:00","001690","01","30.50000000"
"1994-01-11 00:00:00","001690","01","31.87500000"
"1994-01-10 00:00:00","001690","01","33.62500000"
"1994-01-07 00:00:00","001690","01","33.12500000"
"1994-01-06 00:00:00","001690","01","32.75000000"
"1994-01-05 00:00:00","001690","01","33.75000000"
"1994-01-04 00:00:00","001690","01","31.50000000"
"1994-01-03 00:00:00","001690","01","29.87500000"
"1993-12-31 00:00:00","001690","01","29.25000000"
"1993-12-30 00:00:00","001690","01","29.75000000"
"1993-12-29 00:00:00","001690","01","28.50000000"
"1993-12-28 00:00:00","001690","01","29.12500000"
"1993-12-27 00:00:00","001690","01","28.50000000"
"1993-12-23 00:00:00","001690","01","27.25000000"
"1993-12-22 00:00:00","001690","01","28.00000000"
"1993-12-21 00:00:00","001690","01","27.50000000"
"1993-12-20 00:00:00","001690","01","28.50000000"
"1993-12-17 00:00:00","001690","01","29.50000000"
"1993-12-16 00:00:00","001690","01","29.37500000"
"1993-12-15 00:00:00","001690","01","29.75000000"
"1993-12-14 00:00:00","001690","01","29.12500000"
"1993-12-13 00:00:00","001690","01","29.50000000"
"1993-12-10 00:00:00","001690","01","28.25000000"
"1993-12-09 00:00:00","001690","01","30.00000000"
"1993-12-08 00:00:00","001690","01","31.87500000"
"1993-12-07 00:00:00","001690","01","32.25000000"
"1993-12-06 00:00:00","001690","01","32.25000000"
"1993-12-03 00:00:00","001690","01","31.50000000"
"1993-12-02 00:00:00","001690","01","31.75000000"
"1993-12-01 00:00:00","001690","01","31.50000000"
"1993-11-30 00:00:00","001690","01","31.50000000"
"1993-11-29 00:00:00","001690","01","31.75000000"
"1993-11-26 00:00:00","001690","01","32.62500000"
"1993-11-24 00:00:00","001690","01","33.00000000"
"1993-11-23 00:00:00","001690","01","33.00000000"
"1993-11-22 00:00:00","001690","01","32.50000000"
"1993-11-19 00:00:00","001690","01","33.00000000"
"1993-11-18 00:00:00","001690","01","33.50000000"
"1993-11-17 00:00:00","001690","01","33.50000000"
"1993-11-16 00:00:00","001690","01","34.00000000"
"1993-11-15 00:00:00","001690","01","32.00000000"
"1993-11-12 00:00:00","001690","01","31.75000000"
"1993-11-11 00:00:00","001690","01","31.37500000"
"1993-11-10 00:00:00","001690","01","30.75000000"
"1993-11-09 00:00:00","001690","01","30.12500000"
"1993-11-08 00:00:00","001690","01","30.75000000"
"1993-11-05 00:00:00","001690","01","31.87500000"
"1993-11-04 00:00:00","001690","01","32.25000000"
"1993-11-03 00:00:00","001690","01","31.62500000"
"1993-11-02 00:00:00","001690","01","32.75000000"
"1993-11-01 00:00:00","001690","01","31.50000000"
"1993-10-29 00:00:00","001690","01","30.75000000"
"1993-10-28 00:00:00","001690","01","31.00000000"
"1993-10-27 00:00:00","001690","01","31.75000000"
"1993-10-26 00:00:00","001690","01","29.75000000"
"1993-10-25 00:00:00","001690","01","30.00000000"
"1993-10-22 00:00:00","001690","01","30.25000000"
"1993-10-21 00:00:00","001690","01","30.25000000"
"1993-10-20 00:00:00","001690","01","27.75000000"
"1993-10-19 00:00:00","001690","01","27.75000000"
"1993-10-18 00:00:00","001690","01","28.37500000"
"1993-10-15 00:00:00","001690","01","28.25000000"
"1993-10-14 00:00:00","001690","01","23.75000000"
"1993-10-13 00:00:00","001690","01","24.00000000"
"1993-10-12 00:00:00","001690","01","24.00000000"
"1993-10-11 00:00:00","001690","01","23.75000000"
"1993-10-08 00:00:00","001690","01","22.62500000"
"1993-10-07 00:00:00","001690","01","23.00000000"
"1993-10-06 00:00:00","001690","01","23.62500000"
"1993-10-05 00:00:00","001690","01","23.50000000"
"1993-10-04 00:00:00","001690","01","22.75000000"
"1993-10-01 00:00:00","001690","01","22.75000000"
"1993-09-30 00:00:00","001690","01","23.37500000"
"1993-09-29 00:00:00","001690","01","23.87500000"
"1993-09-28 00:00:00","001690","01","24.75000000"
"1993-09-27 00:00:00","001690","01","24.75000000"
"1993-09-24 00:00:00","001690","01","25.00000000"
"1993-09-23 00:00:00","001690","01","24.75000000"
"1993-09-22 00:00:00","001690","01","25.50000000"
"1993-09-21 00:00:00","001690","01","24.50000000"
"1993-09-20 00:00:00","001690","01","24.87500000"
"1993-09-17 00:00:00","001690","01","25.25000000"
"1993-09-16 00:00:00","001690","01","24.75000000"
"1993-09-15 00:00:00","001690","01","24.50000000"
"1993-09-14 00:00:00","001690","01","24.25000000"
"1993-09-13 00:00:00","001690","01","25.25000000"
"1993-09-10 00:00:00","001690","01","26.25000000"
"1993-09-09 00:00:00","001690","01","26.00000000"
"1993-09-08 00:00:00","001690","01","26.75000000"
"1993-09-07 00:00:00","001690","01","26.25000000"
"1993-09-03 00:00:00","001690","01","25.75000000"
"1993-09-02 00:00:00","001690","01","25.75000000"
"1993-09-01 00:00:00","001690","01","26.12500000"
"1993-08-31 00:00:00","001690","01","26.50000000"
"1993-08-30 00:00:00","001690","01","26.00000000"
"1993-08-27 00:00:00","001690","01","26.50000000"
"1993-08-26 00:00:00","001690","01","26.87500000"
"1993-08-25 00:00:00","001690","01","27.25000000"
"1993-08-24 00:00:00","001690","01","28.00000000"
"1993-08-23 00:00:00","001690","01","28.37500000"
"1993-08-20 00:00:00","001690","01","28.00000000"
"1993-08-19 00:00:00","001690","01","27.50000000"
"1993-08-18 00:00:00","001690","01","28.50000000"
"1993-08-17 00:00:00","001690","01","28.37500000"
"1993-08-16 00:00:00","001690","01","27.50000000"
"1993-08-13 00:00:00","001690","01","27.37500000"
"1993-08-12 00:00:00","001690","01","26.50000000"
"1993-08-11 00:00:00","001690","01","27.50000000"
"1993-08-10 00:00:00","001690","01","28.50000000"
"1993-08-09 00:00:00","001690","01","29.75000000"
"1993-08-06 00:00:00","001690","01","29.25000000"
"1993-08-05 00:00:00","001690","01","29.50000000"
"1993-08-04 00:00:00","001690","01","30.25000000"
"1993-08-03 00:00:00","001690","01","29.00000000"
"1993-08-02 00:00:00","001690","01","28.50000000"
"1993-07-30 00:00:00","001690","01","27.75000000"
"1993-07-29 00:00:00","001690","01","27.25000000"
"1993-07-28 00:00:00","001690","01","26.87500000"
"1993-07-27 00:00:00","001690","01","26.50000000"
"1993-07-26 00:00:00","001690","01","26.87500000"
"1993-07-23 00:00:00","001690","01","26.25000000"
"1993-07-22 00:00:00","001690","01","26.50000000"
"1993-07-21 00:00:00","001690","01","26.25000000"
"1993-07-20 00:00:00","001690","01","26.87500000"
"1993-07-19 00:00:00","001690","01","25.62500000"
"1993-07-16 00:00:00","001690","01","27.50000000"
"1993-07-15 00:00:00","001690","01","35.75000000"
"1993-07-14 00:00:00","001690","01","37.25000000"
"1993-07-13 00:00:00","001690","01","37.25000000"
"1993-07-12 00:00:00","001690","01","38.00000000"
"1993-07-09 00:00:00","001690","01","36.75000000"
"1993-07-08 00:00:00","001690","01","36.50000000"
"1993-07-07 00:00:00","001690","01","36.50000000"
"1993-07-06 00:00:00","001690","01","37.75000000"
"1993-07-02 00:00:00","001690","01","38.50000000"
"1993-07-01 00:00:00","001690","01","38.00000000"
"1993-06-30 00:00:00","001690","01","39.50000000"
"1993-06-29 00:00:00","001690","01","39.00000000"
"1993-06-28 00:00:00","001690","01","40.12500000"
"1993-06-25 00:00:00","001690","01","40.00000000"
"1993-06-24 00:00:00","001690","01","41.75000000"
"1993-06-23 00:00:00","001690","01","40.50000000"
"1993-06-22 00:00:00","001690","01","41.37500000"
"1993-06-21 00:00:00","001690","01","39.62500000"
"1993-06-18 00:00:00","001690","01","41.00000000"
"1993-06-17 00:00:00","001690","01","41.25000000"
"1993-06-16 00:00:00","001690","01","42.25000000"
"1993-06-15 00:00:00","001690","01","42.00000000"
"1993-06-14 00:00:00","001690","01","44.62500000"
"1993-06-11 00:00:00","001690","01","43.75000000"
"1993-06-10 00:00:00","001690","01","44.50000000"
"1993-06-09 00:00:00","001690","01","44.25000000"
"1993-06-08 00:00:00","001690","01","49.50000000"
"1993-06-07 00:00:00","001690","01","50.75000000"
"1993-06-04 00:00:00","001690","01","54.87500000"
"1993-06-03 00:00:00","001690","01","56.37500000"
"1993-06-02 00:00:00","001690","01","57.00000000"
"1993-06-01 00:00:00","001690","01","57.00000000"
"1993-05-28 00:00:00","001690","01","56.62500000"
"1993-05-27 00:00:00","001690","01","57.50000000"
"1993-05-26 00:00:00","001690","01","57.75000000"
"1993-05-25 00:00:00","001690","01","56.37500000"
"1993-05-24 00:00:00","001690","01","57.62500000"
"1993-05-21 00:00:00","001690","01","57.50000000"
"1993-05-20 00:00:00","001690","01","58.75000000"
"1993-05-19 00:00:00","001690","01","57.25000000"
"1993-05-18 00:00:00","001690","01","55.50000000"
"1993-05-17 00:00:00","001690","01","55.75000000"
"1993-05-14 00:00:00","001690","01","55.50000000"
"1993-05-13 00:00:00","001690","01","55.50000000"
"1993-05-12 00:00:00","001690","01","53.25000000"
"1993-05-11 00:00:00","001690","01","54.50000000"
"1993-05-10 00:00:00","001690","01","55.00000000"
"1993-05-07 00:00:00","001690","01","54.75000000"
"1993-05-06 00:00:00","001690","01","54.00000000"
"1993-05-05 00:00:00","001690","01","54.50000000"
"1993-05-04 00:00:00","001690","01","53.37500000"
"1993-05-03 00:00:00","001690","01","51.87500000"
"1993-04-30 00:00:00","001690","01","51.25000000"
"1993-04-29 00:00:00","001690","01","50.75000000"
"1993-04-28 00:00:00","001690","01","51.37500000"
"1993-04-27 00:00:00","001690","01","50.25000000"
"1993-04-26 00:00:00","001690","01","49.00000000"
"1993-04-23 00:00:00","001690","01","49.25000000"
"1993-04-22 00:00:00","001690","01","50.00000000"
"1993-04-21 00:00:00","001690","01","49.62500000"
"1993-04-20 00:00:00","001690","01","50.00000000"
"1993-04-19 00:00:00","001690","01","48.50000000"
"1993-04-16 00:00:00","001690","01","48.12500000"
"1993-04-15 00:00:00","001690","01","47.25000000"
"1993-04-14 00:00:00","001690","01","48.75000000"
"1993-04-13 00:00:00","001690","01","48.50000000"
"1993-04-12 00:00:00","001690","01","50.00000000"
"1993-04-08 00:00:00","001690","01","49.75000000"
"1993-04-07 00:00:00","001690","01","50.50000000"
"1993-04-06 00:00:00","001690","01","48.75000000"
"1993-04-05 00:00:00","001690","01","50.00000000"
"1993-04-02 00:00:00","001690","01","50.12500000"
"1993-04-01 00:00:00","001690","01","51.75000000"
"1993-03-31 00:00:00","001690","01","51.50000000"
"1993-03-30 00:00:00","001690","01","52.25000000"
"1993-03-29 00:00:00","001690","01","51.00000000"
"1993-03-26 00:00:00","001690","01","53.25000000"
"1993-03-25 00:00:00","001690","01","54.75000000"
"1993-03-24 00:00:00","001690","01","53.75000000"
"1993-03-23 00:00:00","001690","01","52.75000000"
"1993-03-22 00:00:00","001690","01","53.25000000"
"1993-03-19 00:00:00","001690","01","53.75000000"
"1993-03-18 00:00:00","001690","01","54.50000000"
"1993-03-17 00:00:00","001690","01","55.12500000"
"1993-03-16 00:00:00","001690","01","56.50000000"
"1993-03-15 00:00:00","001690","01","57.00000000"
"1993-03-12 00:00:00","001690","01","56.25000000"
"1993-03-11 00:00:00","001690","01","56.87500000"
"1993-03-10 00:00:00","001690","01","56.75000000"
"1993-03-09 00:00:00","001690","01","56.75000000"
"1993-03-08 00:00:00","001690","01","56.50000000"
"1993-03-05 00:00:00","001690","01","55.00000000"
"1993-03-04 00:00:00","001690","01","55.00000000"
"1993-03-03 00:00:00","001690","01","54.62500000"
"1993-03-02 00:00:00","001690","01","54.25000000"
"1993-03-01 00:00:00","001690","01","53.25000000"
"1993-02-26 00:00:00","001690","01","53.00000000"
"1993-02-25 00:00:00","001690","01","54.75000000"
"1993-02-24 00:00:00","001690","01","53.62500000"
"1993-02-23 00:00:00","001690","01","54.25000000"
"1993-02-22 00:00:00","001690","01","55.12500000"
"1993-02-19 00:00:00","001690","01","55.00000000"
"1993-02-18 00:00:00","001690","01","55.00000000"
"1993-02-17 00:00:00","001690","01","53.87500000"
"1993-02-16 00:00:00","001690","01","53.00000000"
"1993-02-12 00:00:00","001690","01","53.87500000"
"1993-02-11 00:00:00","001690","01","55.12500000"
"1993-02-10 00:00:00","001690","01","55.75000000"
"1993-02-09 00:00:00","001690","01","56.87500000"
"1993-02-08 00:00:00","001690","01","56.50000000"
"1993-02-05 00:00:00","001690","01","57.25000000"
"1993-02-04 00:00:00","001690","01","59.50000000"
"1993-02-03 00:00:00","001690","01","60.00000000"
"1993-02-02 00:00:00","001690","01","60.25000000"
"1993-02-01 00:00:00","001690","01","61.25000000"
"1993-01-29 00:00:00","001690","01","59.50000000"
"1993-01-28 00:00:00","001690","01","59.87500000"
"1993-01-27 00:00:00","001690","01","60.25000000"
"1993-01-26 00:00:00","001690","01","60.75000000"
"1993-01-25 00:00:00","001690","01","60.00000000"
